"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity"
"6msTHglWfpJhXHExYSu3qR","Driving Rain","https://i.scdn.co/image/7732c0828abd9e859020185ed335574a474a9751","2001-11-12",2001,29,"Heather","6syv04WQQlcCOvHWg6NqRI",0.488,0.752,"E",-7.391,"major",0.0288,0.0678,0.703,0.264,0.376,82.804,205733,4,"E major",18
"6msTHglWfpJhXHExYSu3qR","Driving Rain","https://i.scdn.co/image/7732c0828abd9e859020185ed335574a474a9751","2001-11-12",2001,29,"Back In The Sunshine Again","27SMlPgcjL1gNjgugCtkpG",0.486,0.716,"A",-6.99,"minor",0.0255,0.4,0.098,0.297,0.526,77.397,261000,4,"A minor",15
"6msTHglWfpJhXHExYSu3qR","Driving Rain","https://i.scdn.co/image/7732c0828abd9e859020185ed335574a474a9751","2001-11-12",2001,29,"Your Loving Flame","0Bqq4RPTGJ1oD33UhJ74Ai",0.573,0.486,"G#",-7.203,"major",0.0264,0.562,9.22e-06,0.11,0.159,122.057,223507,4,"G# major",19
"6msTHglWfpJhXHExYSu3qR","Driving Rain","https://i.scdn.co/image/7732c0828abd9e859020185ed335574a474a9751","2001-11-12",2001,29,"Riding Into Jaipur","7gMMGJgWGzf37FlYlkakRJ",0.403,0.454,"D",-10.092,"major",0.0377,0.396,0.48,0.0894,0.215,118.846,247827,5,"D major",14
"6msTHglWfpJhXHExYSu3qR","Driving Rain","https://i.scdn.co/image/7732c0828abd9e859020185ed335574a474a9751","2001-11-12",2001,29,"Rinse The Raindrops","0Ird5rTkeIpWtM7uiMmnV4",0.393,0.792,"D",-5.985,"minor",0.0529,0.0377,0.000126,0.11,0.521,140.029,608267,4,"D minor",16
"6msTHglWfpJhXHExYSu3qR","Driving Rain","https://i.scdn.co/image/7732c0828abd9e859020185ed335574a474a9751","2001-11-12",2001,29,"Freedom - Studio Mix","2gmjV6gyMMKOrwqsktfVlc",0.425,0.867,"G",-5.056,"major",0.0361,0.104,0,0.587,0.859,104.775,213893,4,"G major",21
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Hello Goodbye - Live","3zJddkfazTCQErgcQV834x",0.44,0.93,"C",-4.2,"major",0.0391,0.162,0,0.993,0.55,102.404,226800,4,"C major",28
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Jet - Live","0o4ezGU4frwXn0aceccK5t",0.33,0.916,"D",-3.866,"major",0.0462,0.0106,0.0031,0.958,0.377,135.08,242600,4,"D major",25
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"All My Loving - Live","2UviLJcvs0bCmgGJIRYn4J",0.174,0.857,"F#",-3.927,"minor",0.0363,0.0399,0,0.839,0.685,157.342,128800,4,"F# minor",31
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Getting Better - Live","4auOcUtsz6goXxi2MwzDvY",0.5,0.914,"C",-2.85,"major",0.0436,0.2,2.74e-06,0.952,0.634,122.84,190027,4,"C major",24
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Coming Up - Live","60NUjNhAGXoVbfGup9Wks1",0.428,0.978,"A",-2.916,"major",0.183,0.161,0.000562,0.987,0.409,137.671,206200,4,"A major",23
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Let Me Roll It - Live","6saJiYFt2Wfh0GOBcy3Okt",0.188,0.955,"A",-3.972,"major",0.0986,0.0581,0.0165,0.945,0.332,177.207,264307,3,"A major",24
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Lonely Road - Live","2FWYzcMV3Ngeh0dn1Mq9If",0.271,0.937,"E",-3.083,"minor",0.0835,0.0128,1.3e-05,0.979,0.473,59.254,192133,4,"E minor",21
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Driving Rain - Live","5yP6Wp4UiuTFlc51gtxj1A",0.492,0.954,"G",-3.558,"major",0.0435,0.0306,0,0.962,0.62,123.124,191067,4,"G major",19
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Your Loving Flame - Live","7bQufIu0qM2Kb8sIZcy3O7",0.341,0.742,"G#",-3.531,"major",0.0419,0.603,9.01e-05,0.939,0.181,131.031,208867,4,"G# major",20
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Blackbird - Live","52ttcg3xf8l1pBtSiBS9kj",0.532,0.477,"G",-9.048,"major",0.0349,0.83,4.62e-06,0.987,0.544,90.102,150427,4,"G major",40
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Every Night - Live","7N1zEk1VNvtVELK5BNs4dC",0.403,0.652,"E",-7.601,"major",0.0318,0.908,0.000261,0.976,0.504,175.993,171240,4,"E major",21
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"We Can Work It Out - Live","7hU8prG6c4kB42rDPgWpaJ",0.53,0.707,"D",-3.944,"major",0.0384,0.787,0,0.958,0.394,98.164,149733,4,"D major",28
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Mother Nature's Son - Live","3npYyfBgJ7QWoey4SSMwxy",0.212,0.582,"D",-4.472,"major",0.0363,0.845,4.85e-06,0.983,0.417,176.389,131293,4,"D major",21
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Vanilla Sky","2PBNR7qWUjAhtuUc5pyCqA",0.438,0.665,"D",-7.274,"major",0.0569,0.838,0.0305,0.84,0.409,168.174,149733,4,"D major",26
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Carry That Weight - Live","5ucrZas8WIaP1M1oEI4JUs",0.489,0.412,"A",-7.702,"minor",0.0289,0.921,0,0.98,0.238,85.536,185840,4,"A minor",24
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"The Fool On The Hill - Live","592S3Xp9XJQuCJkphjigL3",0.342,0.469,"D",-6.885,"major",0.0318,0.96,0.000111,0.911,0.191,79.734,189000,4,"D major",25
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Here Today - Live","4wDK3lbt0AM4k7EwsvPP6x",0.493,0.298,"C",-9.268,"major",0.0452,0.897,0,0.973,0.173,79.383,148400,4,"C major",29
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Something - Live","3AUWAGzHdPjABZvciXmC7g",0.679,0.647,"G",-6.83,"minor",0.0418,0.892,7.81e-06,0.973,0.491,109.717,153027,4,"G minor",31
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Eleanor Rigby - Live","4mmktquoywymaNfZzY6lES",0.457,0.621,"E",-5.851,"minor",0.0497,0.868,1.48e-05,0.96,0.586,136.72,137493,4,"E minor",26
"0PoRrBKXrrsRTE4tyq45Xz","Back In The U.S.","https://i.scdn.co/image/53194f2a926d8a53cab381f17951e6de0aaa76ed","2003-05-17",2003,52,"Here, There And Everywhere - Live","3Hqvuj1gfpnkdvf16jNgqc",0.385,0.64,"G",-5.826,"major",0.0281,0.744,0,0.978,0.297,83.884,146000,4,"G major",24
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Hello Goodbye - Live","3cRUjEwQojatilKYZMqlfb",0.442,0.924,"C",-4.26,"major",0.0347,0.144,1.08e-06,0.996,0.538,102.332,226800,4,"C major",23
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Jet - Live","7GET6Tv7sL90heTxUsY2H3",0.328,0.92,"D",-3.831,"major",0.0457,0.00833,0.000447,0.81,0.369,134.988,242600,4,"D major",21
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"All My Loving - Live","3Jqqc5AQiYjgwKzldRYlKI",0.168,0.846,"F#",-3.858,"minor",0.0386,0.0338,1.16e-06,0.739,0.711,158.824,128800,4,"F# minor",22
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Getting Better - Live","4m0k71Jc6zaVsAtAjegKSf",0.479,0.915,"C",-2.878,"major",0.0564,0.224,1.04e-06,0.938,0.616,122.806,190027,4,"C major",20
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Coming Up - Live","2Y71Vra8TMS2MUxOrwI8nc",0.425,0.977,"A",-2.828,"major",0.21,0.118,0.000268,0.991,0.435,137.803,206200,4,"A major",19
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Let Me Roll It - Live","12FnlW0Ged1X12ko8z9fBy",0.158,0.952,"A",-3.905,"major",0.0875,0.0532,0.0318,0.939,0.349,177.116,264307,3,"A major",20
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Lonely Road - Live","1hI9blhUpZjuXEfnBjgzz3",0.36,0.926,"E",-3.149,"minor",0.0657,0.0218,2.92e-05,0.979,0.603,62.277,192133,4,"E minor",17
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Driving Rain - Live","6Q0Vtvlam6T8x1NXj4BvTn",0.493,0.953,"D",-3.506,"major",0.0493,0.03,0,0.967,0.677,123.013,191067,4,"D major",16
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Your Loving Flame - Live","4uRvOzjRTISaHcw3fLB2c2",0.346,0.745,"G#",-3.466,"major",0.0438,0.61,8.98e-05,0.961,0.16,131.032,208867,4,"G# major",17
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Blackbird - Live","3tyMI3gTaTwrMR6hqKv0WZ",0.516,0.507,"G",-9.04,"major",0.0359,0.835,1.41e-06,0.991,0.546,89.683,150427,4,"G major",23
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Every Night - Live","3JO12GNbqdZHG8LMgMk3TW",0.398,0.639,"E",-7.685,"major",0.0312,0.885,0.00148,0.977,0.481,176.004,171240,4,"E major",17
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"We Can Work It Out - Live","1EGAPooKliZ3I4wPMw2T55",0.486,0.698,"D",-3.938,"major",0.0364,0.803,0,0.968,0.325,97.525,149733,4,"D major",20
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Mother Nature's Son - Live","500w3iFjtgAeaoz4Piswm8",0.213,0.591,"D",-4.417,"major",0.0363,0.83,1.49e-05,0.981,0.406,177.015,131293,4,"D major",17
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Carry That Weight - Live","3g6QkLc6Ou0q1BAVfKJR6J",0.473,0.422,"A",-7.623,"minor",0.0305,0.923,0,0.994,0.208,85.944,185800,4,"A minor",19
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"The Fool On The Hill - Live","5oWIygemWOIDVYYDzVvG5s",0.354,0.463,"D",-6.796,"major",0.0298,0.95,0.00021,0.941,0.157,79.344,189000,4,"D major",18
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Here Today - Live","1Yn2NuQqz97XcUaoqUIFXw",0.525,0.301,"C",-9.429,"major",0.0443,0.902,0,0.975,0.163,78.414,148400,4,"C major",18
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Something - Live","2D6W2wpVMtOcIwuyuPt6AQ",0.693,0.663,"F",-6.727,"major",0.0374,0.894,2.77e-05,0.975,0.397,109.873,153040,4,"F major",21
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Eleanor Rigby - Live","24d2uydzaRK9izeN8ZSqxO",0.461,0.622,"E",-5.766,"minor",0.0498,0.851,1.15e-05,0.971,0.528,136.912,137493,4,"E minor",19
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Here, There And Everywhere - Live","0LMtaQLwr9dtc5SJy3Fm9u",0.384,0.666,"G",-5.736,"major",0.0327,0.742,0,0.912,0.286,83.876,143600,4,"G major",19
"0Cq6VQQvxlCkKdu4tvHCCO","Back In The World (Live)","https://i.scdn.co/image/4d9b81616b245d28135547104d6ad4ea453b4b49","2003-05-17",2003,46,"Calico Skies - Live","62ZBMKdLjUlUEvk0YOuNQf",0.352,0.75,"D",-6.296,"major",0.0301,0.139,0,0.947,0.517,94.369,157867,4,"D major",20
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Really Love You - 04 Summer Tour Remix","4YsdQNJwg2L1Fo2LNd1le1",0.635,0.864,"G#",-6.665,"major",0.035,1.99e-05,0.627,0.125,0.843,124.994,351840,4,"G# major",12
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Long Haired Lady (Reprise) - 04 Summer Tour Remix","6RZQrBh8KzGotllMtu4XHx",0.597,0.926,"G",-6.933,"major",0.0404,0.0122,0.00549,0.328,0.811,100.007,300267,4,"G major",12
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Rinse The Raindrops - 04 Summer Tour Remix","1w8x0TGBoOE5kMti40nOJF",0.533,0.978,"A",-5.495,"major",0.15,0.00117,0.198,0.218,0.536,99.023,195280,4,"A major",9
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Darkroom - 04 Summer Tour Remix","0pudyyDruiJnUe2pcISikY",0.638,0.915,"F",-6.673,"major",0.131,0.00539,0.0148,0.16,0.785,147.81,150400,4,"F major",8
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Live And Let Die - 04 Summer Tour Remix","4W3taH4gPZAXyptKZqHG5U",0.604,0.944,"G",-4.73,"major",0.042,0.00174,0.272,0.183,0.175,100,209907,4,"G major",10
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Temporary Secretary - 04 Summer Tour Remix","2ou8mX667kjDrhHw1eL0LI",0.577,0.991,"C#",-5.104,"major",0.0566,0.0282,0.0435,0.251,0.813,130.005,254133,4,"C# major",10
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"What's That You're Doing - 04 Summer Tour Remix","3iATWf2K8G4XGxclWaJCqU",0.616,0.871,"A#",-5.491,"minor",0.0455,0.000614,0,0.724,0.695,124.984,240787,4,"A# minor",9
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Oh Woman, Oh Why - 04 Summer Tour Remix","3RRtbis20EOOfDWOG7xM9E",0.458,0.972,"D",-7.16,"major",0.317,0.0442,0.00442,0.0736,0.285,163.942,262960,4,"D major",9
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Mumbo - 04 Summer Tour Remix","1huZMIDpk11N3MRLpMCIKq",0.533,0.972,"C",-6.085,"minor",0.182,0.00147,0.000629,0.0832,0.385,136.918,328707,4,"C minor",7
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Lalula - 04 Summer Tour Remix","617S5cFKaFhWF6AJQqf4j9",0.643,0.929,"D",-6.177,"major",0.0757,0.00015,0.828,0.243,0.443,100.006,272880,4,"D major",7
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Coming Up - 04 Summer Tour Remix","3kIsEh2JGf5kU35Pmjvfyn",0.633,0.954,"G#",-4.981,"major",0.0409,0.116,0.107,0.128,0.646,125.968,286760,4,"G# major",10
"2jTECUunkFCxcvHdkKW32I","Twin Freaks","https://i.scdn.co/image/9345005080a9f248ef13628fcba2dae886f4c519","2005-01-01",2005,16,"Maybe I’m Amazed - 04 Summer Tour Remix","7gKgrvtvDggJIeZkyYxZZh",0.635,0.761,"G",-8.146,"major",0.027,0.108,0.802,0.762,0.901,91.99,375947,4,"G major",10
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Fine Line","4PyGMMfh9MiiFOPVyAikar",0.746,0.779,"D",-5.337,"major",0.0329,0.226,0.00026,0.0953,0.51,115.382,185360,4,"D major",32
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"How Kind Of You","4xHDrxB6bqfCu4QZ4rs293",0.461,0.454,"A",-8.297,"major",0.0281,0.494,0.738,0.106,0.161,109.268,287267,4,"A major",27
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Jenny Wren","5RXeWHkrfFSaHaUtehoFTW",0.455,0.229,"F",-12.297,"minor",0.0296,0.82,0.00157,0.14,0.367,173.103,226720,4,"F minor",44
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"At The Mercy","6Y0xZf2rTXAxsZ86nlPRYg",0.482,0.375,"G",-9.531,"major",0.0302,0.513,0.032,0.0901,0.077,106.334,157987,4,"G major",26
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Friends To Go","7zgedbtxw9Q09c95NadRUN",0.638,0.716,"E",-5.13,"major",0.027,0.132,0,0.11,0.849,115.644,163107,4,"E major",32
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"English Tea","70CJAePy6MKsAAPfENeeKF",0.508,0.291,"G",-8.91,"major",0.0364,0.888,7.08e-06,0.149,0.198,171.806,132000,4,"G major",30
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Too Much Rain","3zbWdTNDBnh0hdH5l8HNwh",0.563,0.521,"G",-8.431,"major",0.0286,0.255,1.66e-05,0.106,0.313,117.47,204320,4,"G major",34
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"A Certain Softness","5c2dMIkhWtXu6He9vTc2NT",0.696,0.494,"A",-9.455,"major",0.0257,0.571,0.000769,0.127,0.638,96.46,161960,4,"A major",27
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Riding To Vanity Fair","1swRvcMEUIndeuPIXJMgtj",0.576,0.459,"A",-7.914,"minor",0.0293,0.52,0.0027,0.104,0.265,114.673,306720,4,"A minor",26
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Follow Me","4srEEVfE8xOdaLQTTQsbE2",0.657,0.53,"C",-6.53,"major",0.0239,0.0713,0,0.202,0.262,87.759,151400,4,"C major",25
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Promise To You Girl","6dq1xJKBuYQ4N61KH4t5fi",0.69,0.633,"B",-4.65,"minor",0.0307,0.213,0,0.145,0.377,125.196,189507,4,"B minor",25
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"This Never Happened Before","7EhX08TRb8Ml28RNggujz0",0.502,0.408,"G",-8.443,"major",0.0305,0.685,0.00263,0.12,0.346,161.06,204240,4,"G major",45
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"Anyway","19Y7GTYnbAoVa1LBRgeIuL",0.267,0.441,"G",-7.101,"major",0.0269,0.388,0.00719,0.0966,0.26,81.047,231013,4,"G major",27
"0XcNHzWiVE1RAQrQ4tvtOZ","Chaos And Creation In The Backyard","https://i.scdn.co/image/786931e143081b71e113990ae1394267574b0475","2005-09-12",2005,43,"I've Only Got Two Hands - Bonus Track","09W2usDFxjt8cqvEfYimEY",0.309,0.559,"D",-7.487,"major",0.0328,0.0354,0.93,0.138,0.215,140.179,194640,4,"D major",21
"0YLI9Z4R48WzntMmmWoYBU","Ecce Cor Meum","https://i.scdn.co/image/aadd8b1eceb9f2744229ef53a7746c69ae5c53ff","2006-01-01",2006,8,"Movement I: Spiritus","7rt0BSyycnw6LJzEMnBWlp",0.132,0.25,"B",-19.147,"minor",0.0443,0.943,0.605,0.103,0.0484,83.35,720240,4,"B minor",10
"0YLI9Z4R48WzntMmmWoYBU","Ecce Cor Meum","https://i.scdn.co/image/aadd8b1eceb9f2744229ef53a7746c69ae5c53ff","2006-01-01",2006,8,"Movement II: Gratia","1sSwer91jl7upvNPOyVHDW",0.21,0.17,"G",-18.32,"major",0.044,0.977,0.272,0.0761,0.0453,77.758,650347,4,"G major",8
"0YLI9Z4R48WzntMmmWoYBU","Ecce Cor Meum","https://i.scdn.co/image/aadd8b1eceb9f2744229ef53a7746c69ae5c53ff","2006-01-01",2006,8,"Interlude (Lament)","4Qw3gNDs89dYNQj6qJFyz8",0.0896,0.0505,"C",-30.067,"major",0.0424,0.964,0.922,0.0933,0.0347,72.706,236880,3,"C major",3
"0YLI9Z4R48WzntMmmWoYBU","Ecce Cor Meum","https://i.scdn.co/image/aadd8b1eceb9f2744229ef53a7746c69ae5c53ff","2006-01-01",2006,8,"Movement III: Musica","7BqXLj9hqBU9wmUzEL5t32",0.141,0.186,"C",-18.236,"major",0.0413,0.971,0.633,0.0653,0.0484,87.045,914107,3,"C major",6
"0YLI9Z4R48WzntMmmWoYBU","Ecce Cor Meum","https://i.scdn.co/image/aadd8b1eceb9f2744229ef53a7746c69ae5c53ff","2006-01-01",2006,8,"Movement IV: Ecce Cor Meum","6MQIPxWBeSNJ3ObwRoXYDB",0.227,0.239,"C",-15.477,"major",0.0387,0.937,0.807,0.0551,0.049,124.605,890013,4,"C major",6
"16zPas4Doa54CJYnftDobi","Memory Almost Full","https://i.scdn.co/image/ef2c75351b1a8aceb1ee9816e44ed26e8fdb9fc7","2007-06-04",2007,13,"Dance Tonight","0TxHeB0SfpKF3moW9b2hLi",0.54,0.888,"F",-2.497,"major",0.0447,0.103,0.0016,0.177,0.941,170.979,174933,4,"F major",17
"16zPas4Doa54CJYnftDobi","Memory Almost Full","https://i.scdn.co/image/ef2c75351b1a8aceb1ee9816e44ed26e8fdb9fc7","2007-06-04",2007,13,"Ever Present Past","0H8svzPF4Pz2rN1HkxcFAb",0.692,0.755,"C",-3.18,"major",0.0358,0.0397,0,0.301,0.921,127.947,176293,4,"C major",10
